Major Code,Major Title,Plan Title,Course ID,Course Name,Year Level,Term Season,Fifth Year,Credits,Credits Minimum,Prerequisites,Prerequisite Term,Has Prerequisites,Is Prerequisite For
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 232,Introductory Physics II,Junior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS,PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS,PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 251,Introductory Physics Laboratory I,Junior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS,PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS,PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 252,Introductory Physics Laboratory II,Junior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS,IBIO 313,Animal Behavior,Junior,Spring,No,120,3,BS 162,3,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 313,Animal Behavior,Junior,Spring,No,120,3,BS 162,3,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 313,Animal Behavior,Junior,Spring,No,120,3,BS 162,3,True,0
3890,"Zoology, BS",Zoology BS,IBIO 341,Fundamental Genetics,Junior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS,IBIO 341,Fundamental Genetics,Junior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS,IBIO 341,Fundamental Genetics,Junior,Spring,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS,IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS,IBIO 355,Ecology,Junior,Spring,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 369,Introduction to Zoo and Aquarium Science,Junior,Spring,No,120,3,BS 162,3,True,0
3890,"Zoology, BS",Zoology BS,PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS,PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 103),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 116),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 124),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 132),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS,BMB 461,Advanced Biochemistry I,Junior,Fall,No,120,3,CEM 251 OR CEM 252 OR MTH 124,5,True,6
3890,"Zoology, BS",Zoology BS,BMB 462,Advanced Biochemistry II,Junior,Spring,No,120,3,BMB 461 OR BS 161 OR CEM 252 OR CEM 352,6,True,0
3890,"Zoology, BS",Zoology BS,IBIO 343,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
3890,"Zoology, BS",Zoology BS,IBIO 355L,Ecology Laboratory  (W),Senior,Fall,No,120,1,WRA 101 OR WRA 110,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 415,Ecological Aspects of Animal Behavior  (W),Senior,Fall,No,120,3,WRA 101 OR WRA 110,1,True,0
3890,"Zoology, BS",Zoology BS,IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS,IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 445,Evolution  (W),Senior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 489,Seminar in Zoo and Aquarium Science,Senior,Fall,No,120,1,,1,False,0
3890,"Zoology, BS",Zoology BS,IBIO 494,Independent Study,Senior,Fall,No,120,2,,1,False,0
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 498,Internship in Zoo and Aquarium Science,Senior,Summer,No,120,4,,1,False,0
3890,"Zoology, BS",Zoology BS,MMG 431,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3890,"Zoology, BS",Zoology BS,PHY 232,Introductory Physics II,Senior,Spring,No,120,3,PHY 193H,1,True,5
3890,"Zoology, BS",Zoology BS,PHY 251,Introductory Physics Laboratory I,Senior,Fall,No,120,1,,1,False,1
3890,"Zoology, BS",Zoology BS,IBIO 425,Cells and Development  (W),Senior,Spring,No,120,4,BS 161 OR LB 145 OR BS 181H OR WRA 101,2,True,0
3890,"Zoology, BS",Zoology BS,PHY 252,Introductory Physics Laboratory II,Senior,Spring,No,120,1,PHY 191,2,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 328,Comparative Anatomy and Biology of Vertebrates,Senior,Spring,No,120,4,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 328,Comparative Anatomy and Biology of Vertebrates,Senior,Spring,No,120,4,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 328,Comparative Anatomy and Biology of Vertebrates,Senior,Spring,No,120,4,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 328,Comparative Anatomy and Biology of Vertebrates,Senior,Spring,No,120,4,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 341,Fundamental Genetics,Senior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3890,"Zoology, BS",Zoology BS,IBIO 355,Ecology,Senior,Fall,No,120,3,BS 162,3,True,2
3890,"Zoology, BS",Zoology BS,PHY 231,Introductory Physics I,Senior,Fall,No,120,3,MTH 114,3,True,14
3890,"Zoology, BS",Zoology BS (MTH 103),IBIO 303,Oceanography,Senior,Fall,No,120,4,CEM 141 OR PHY 231,4,True,0
3890,"Zoology, BS",Zoology BS (MTH 116),IBIO 303,Oceanography,Senior,Fall,No,120,4,CEM 141 OR PHY 231,4,True,0
3890,"Zoology, BS",Zoology BS (MTH 124),IBIO 303,Oceanography,Senior,Fall,No,120,4,CEM 141 OR PHY 231,4,True,0
3890,"Zoology, BS",Zoology BS (MTH 132),IBIO 303,Oceanography,Senior,Fall,No,120,4,CEM 141 OR PHY 231,4,True,0
3891,"Zoology, BA",Zoology BA (MTH 116),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
3891,"Zoology, BA",Zoology BA (MTH 124),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
3891,"Zoology, BA",Zoology BA (MTH 132),BS 161,Cell and Molecular Biology,Freshman,Spring,No,120,3,,1,False,62
3891,"Zoology, BA",Zoology BA (MTH 116),BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
3891,"Zoology, BA",Zoology BA (MTH 124),BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
3891,"Zoology, BA",Zoology BA (MTH 132),BS 171,Cell and Molecular Biology Laboratory,Freshman,Spring,No,120,2,,1,False,4
3891,"Zoology, BA",Zoology BA (MTH 103),CEM 161,Chemistry Laboratory I,Freshman,Spring,No,120,1,,1,False,6
3891,"Zoology, BA",Zoology BA (MTH 116),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3891,"Zoology, BA",Zoology BA (MTH 124),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3891,"Zoology, BA",Zoology BA (MTH 132),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3891,"Zoology, BA",Zoology BA (MTH 103),MTH 103,College Algebra,Freshman,Fall,No,120,3,,1,False,23
3891,"Zoology, BA",Zoology BA (MTH 116),MTH 116,College Algebra and Trigonometry,Freshman,Fall,No,120,5,,1,False,4
3891,"Zoology, BA",Zoology BA (MTH 103),MTH 124,Survey of Calculus I,Freshman,Spring,No,120,3,MTH 103,2,True,28
3891,"Zoology, BA",Zoology BA (MTH 116),MTH 124,Survey of Calculus I,Freshman,Spring,No,120,3,MTH 103,2,True,28
3891,"Zoology, BA",Zoology BA (MTH 124),MTH 124,Survey of Calculus I,Freshman,Fall,No,120,3,MTH 103,2,True,28
3891,"Zoology, BA",Zoology BA (MTH 132),MTH 132,Calculus I,Freshman,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3891,"Zoology, BA",Zoology BA (MTH 103),CEM 141,General Chemistry,Freshman,Spring,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3891,"Zoology, BA",Zoology BA (MTH 116),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3891,"Zoology, BA",Zoology BA (MTH 124),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3891,"Zoology, BA",Zoology BA (MTH 132),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3891,"Zoology, BA",Zoology BA (MTH 103),BS 161,Cell and Molecular Biology,Sophomore,Fall,No,120,3,,1,False,62
3891,"Zoology, BA",Zoology BA (MTH 103),BS 171,Cell and Molecular Biology Laboratory,Sophomore,Fall,No,120,2,,1,False,4
3891,"Zoology, BA",Zoology BA (MTH 116),IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 124),IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 132),IBIO 355L,Ecology Laboratory  (W),Sophomore,Spring,No,120,1,WRA 101 OR WRA 110,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 103),BS 162,Organismal and Population Biology,Sophomore,Spring,No,120,3,BS 161,2,True,41
3891,"Zoology, BA",Zoology BA (MTH 116),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,2,True,41
3891,"Zoology, BA",Zoology BA (MTH 124),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,2,True,41
3891,"Zoology, BA",Zoology BA (MTH 132),BS 162,Organismal and Population Biology,Sophomore,Fall,No,120,3,BS 161,2,True,41
3891,"Zoology, BA",Zoology BA (MTH 103),BS 172,Organismal and Population Biology Laboratory,Sophomore,Spring,No,120,2,BS 162,3,True,0
3891,"Zoology, BA",Zoology BA (MTH 116),BS 172,Organismal and Population Biology Laboratory,Sophomore,Fall,No,120,2,BS 162,3,True,0
3891,"Zoology, BA",Zoology BA (MTH 124),BS 172,Organismal and Population Biology Laboratory,Sophomore,Fall,No,120,2,BS 162,3,True,0
3891,"Zoology, BA",Zoology BA (MTH 132),BS 172,Organismal and Population Biology Laboratory,Sophomore,Fall,No,120,2,BS 162,3,True,0
3891,"Zoology, BA",Zoology BA (MTH 116),IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
3891,"Zoology, BA",Zoology BA (MTH 124),IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
3891,"Zoology, BA",Zoology BA (MTH 132),IBIO 355,Ecology,Sophomore,Spring,No,120,3,BS 162,3,True,2
3891,"Zoology, BA",Zoology BA (MTH 116),PHY 231,Introductory Physics I,Sophomore,Spring,No,120,3,MTH 114,3,True,14
3891,"Zoology, BA",Zoology BA (MTH 124),PHY 231,Introductory Physics I,Sophomore,Spring,No,120,3,MTH 114,3,True,14
3891,"Zoology, BA",Zoology BA (MTH 132),PHY 231,Introductory Physics I,Sophomore,Spring,No,120,3,MTH 114,3,True,14
3891,"Zoology, BA",Zoology BA (MTH 103),CEM 143,Survey of Organic Chemistry,Sophomore,Fall,No,120,4,(CEM 141 AND CEM 351),5,True,16
3891,"Zoology, BA",Zoology BA (MTH 116),CEM 143,Survey of Organic Chemistry,Sophomore,Fall,No,120,4,(CEM 141 AND CEM 351),5,True,16
3891,"Zoology, BA",Zoology BA (MTH 124),CEM 143,Survey of Organic Chemistry,Sophomore,Fall,No,120,4,(CEM 141 AND CEM 351),5,True,16
3891,"Zoology, BA",Zoology BA (MTH 132),CEM 143,Survey of Organic Chemistry,Sophomore,Fall,No,120,4,(CEM 141 AND CEM 351),5,True,16
3891,"Zoology, BA",Zoology BA (MTH 103),IBIO 355L,Ecology Laboratory  (W),Junior,Fall,No,120,1,WRA 101 OR WRA 110,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 116),IBIO 445,Evolution  (W),Junior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 124),IBIO 445,Evolution  (W),Junior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 132),IBIO 445,Evolution  (W),Junior,Spring,No,120,3,CSS 350 OR WRA 101,1,True,0
3891,"Zoology, BA",Zoology BA (MTH 103),IBIO 341,Fundamental Genetics,Junior,Spring,No,120,4,BS 161 OR BS 162,3,True,1
3891,"Zoology, BA",Zoology BA (MTH 116),IBIO 341,Fundamental Genetics,Junior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3891,"Zoology, BA",Zoology BA (MTH 124),IBIO 341,Fundamental Genetics,Junior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3891,"Zoology, BA",Zoology BA (MTH 132),IBIO 341,Fundamental Genetics,Junior,Fall,No,120,4,BS 161 OR BS 162,3,True,1
3891,"Zoology, BA",Zoology BA (MTH 103),IBIO 355,Ecology,Junior,Fall,No,120,3,BS 162,3,True,2
3891,"Zoology, BA",Zoology BA (MTH 103),PHY 231,Introductory Physics I,Junior,Fall,No,120,3,MTH 114,3,True,14
3891,"Zoology, BA",Zoology BA (MTH 103),IBIO 445,Evolution  (W),Senior,Fall,No,120,3,CSS 350 OR WRA 101,1,True,0
